Panelist ID,Panelist Type,Combined Pre-Tax Income of HH,Family Size,HH_RACE,Type of Residential Possession,COUNTY,HH_AGE,HH_EDU,HH_OCC,Age Group Applied to Male HH,Education Level Reached by Male HH,Occupation Code of Male HH,Male Working Hour Code,MALE_SMOKE,Age Group Applied to Female HH,Education Level Reached by Female HH,Occupation Code of Female HH,Female Working Hour Code,FEM_SMOKE,Number of Dogs,Number of Cats,Children Group Code,Marital Status,Language,Number of TVs Used by HH,Number of TVs Hooked to Cable,Year,HISP_FLAG,HISP_CAT,HH Head Race (RACE2),HH Head Race (RACE3),Microwave Owned by HH,ZIPCODE,FIPSCODE,market based upon zipcode,IRI Geography Number,EXT_FACT
3813717,5,9,2,1,2,C,5,5,13,6,4,10,4,0,5,5,13,6,0,0,0,8,2,1,2,1,3,0,.,1,1,1,54703,55017,3,3,1
3813857,6,11,5,1,2,C,4,5,1,4,5,2,3,0,4,5,1,3,0,1,1,3,2,.,4,4,3,0,.,1,1,1,54703,55017,3,3,1
3813949,6,6,3,1,1,C,4,6,13,3,5,7,3,0,4,6,13,6,1,0,0,8,2,.,4,4,3,0,.,1,1,1,54720,55035,3,3,1
3813972,5,9,5,1,2,C,3,5,1,4,5,6,3,0,3,5,1,2,0,1,0,6,2,.,3,3,3,0,.,1,1,1,54703,55017,3,3,1
3813980,0,6,4,1,2,C,4,5,8,4,6,2,3,0,4,5,8,2,0,2,1,8,2,.,3,2,3,0,.,1,1,1,54703,55017,3,3,1
3814202,6,7,4,1,2,C,4,7,3,3,4,6,3,0,4,7,3,3,0,0,1,6,2,.,3,3,3,0,.,6,6,1,54703,55017,3,3,1
3814251,5,10,2,1,2,C,6,8,10,6,8,10,4,0,6,8,10,4,0,0,0,8,2,.,2,2,3,0,.,1,1,1,54720,55035,3,3,1
3814319,6,11,3,1,2,C,2,5,4,4,5,1,3,0,2,5,4,3,0,1,2,1,2,.,2,1,3,0,.,1,1,1,54703,55017,3,3,1
3814327,5,7,2,1,2,D,6,7,10,6,8,10,4,0,6,7,10,4,0,0,0,8,2,1,2,2,3,0,.,1,1,1,54701,55033,3,3,1
3814335,6,5,1,1,1,C,5,7,1,5,7,1,3,1,7,9,11,7,.,0,0,8,3,.,1,1,3,0,.,1,1,1,54739,55017,3,3,1
3814392,6,12,2,1,2,C,5,6,1,5,4,1,3,0,5,6,1,3,0,1,2,8,2,.,3,3,3,0,.,1,1,1,54703,55017,3,3,1
3814442,6,8,2,1,2,C,5,5,4,5,5,4,3,0,5,5,4,3,1,0,0,8,2,.,3,2,3,0,.,1,1,1,54703,55017,3,3,1
3814491,5,10,4,1,2,C,4,5,1,4,5,7,3,0,4,5,1,2,0,0,4,8,2,.,3,1,3,0,.,1,1,1,54703,55017,3,3,1
3814533,5,6,2,1,2,C,5,4,9,5,5,9,2,0,5,4,9,3,1,1,0,8,2,.,6,6,3,0,.,1,1,1,54720,55035,3,3,1
3814590,0,7,1,1,1,D,4,7,10,4,7,10,4,.,7,9,11,7,.,0,0,8,3,.,1,1,3,0,.,5,5,1,54701,55033,3,3,1
3814673,6,9,2,1,2,C,4,5,4,7,9,11,7,.,4,5,4,3,1,0,0,8,3,.,2,2,3,0,.,1,1,1,54703,55017,3,3,1
3814749,6,8,2,1,2,C,5,4,9,5,4,9,3,1,5,4,9,2,1,0,0,8,2,.,3,3,3,0,.,1,1,1,54703,55017,3,3,1
3814897,6,2,1,1,2,C,6,3,10,7,9,11,7,.,6,3,10,4,1,0,0,8,4,.,1,1,3,0,.,1,1,1,54703,55017,3,3,1
3814954,6,2,1,1,1,D,6,4,10,7,9,11,7,.,6,4,10,4,0,0,0,8,4,1,1,1,3,0,.,1,1,1,54701,55033,3,3,1
3815043,6,12,2,1,2,D,4,5,1,4,7,1,3,0,4,5,1,3,0,2,0,8,2,.,2,1,3,0,.,1,1,1,54701,55033,3,3,1
3815084,6,10,2,1,2,C,5,7,10,5,5,7,3,0,5,7,10,4,0,0,0,8,2,.,3,2,3,0,.,1,1,1,54703,55017,3,3,1
3815241,6,2,2,1,1,D,3,4,8,5,3,13,1,0,3,4,8,2,0,0,0,8,2,1,1,1,3,0,.,1,1,1,54701,55033,3,3,1
3815282,6,1,1,1,1,D,6,5,10,6,5,10,4,1,7,9,11,7,.,1,0,8,3,.,1,1,3,.,.,.,1,1,54701,55033,3,3,1
3815407,6,11,2,1,2,C,4,5,1,4,5,7,3,0,4,5,1,3,0,0,0,8,2,.,3,3,3,0,.,1,1,1,54703,55017,3,3,1
3815985,6,1,1,1,1,D,4,4,8,7,9,11,7,.,4,4,8,2,0,0,1,8,1,.,2,1,3,.,.,.,1,1,54701,55033,3,3,1
3816074,0,8,6,1,2,C,3,7,4,4,6,7,3,0,3,7,4,2,0,0,2,7,2,.,5,1,3,0,.,1,1,1,54703,55017,3,3,1
3816207,6,11,3,1,2,C,5,5,6,7,9,11,7,.,5,5,6,3,0,1,0,8,3,.,2,2,3,0,.,1,1,1,54720,55035,3,3,1
3816215,0,6,4,1,2,C,6,0,0,6,3,5,3,1,6,6,1,3,.,5,0,8,3,.,2,2,3,.,.,.,1,1,54742,55035,3,3,1
3816249,6,7,1,1,2,C,4,5,4,7,9,11,7,.,4,5,4,3,0,1,0,8,1,.,2,2,3,0,.,1,1,1,54703,55017,3,3,1
3816348,6,7,3,3,2,C,3,4,9,3,4,6,3,1,3,4,9,2,1,2,0,8,2,1,3,3,3,0,.,97,1,1,54703,55017,3,3,1
3816413,0,12,2,1,2,D,4,5,1,4,7,7,3,0,4,5,1,3,0,0,0,8,2,.,4,3,3,0,.,1,1,1,54701,55033,3,3,1
3816546,6,1,3,1,1,C,4,4,4,7,9,11,7,.,4,4,4,3,0,1,0,8,3,.,4,1,3,.,.,.,1,1,54720,55035,3,3,1
3816553,6,1,3,1,1,D,5,5,4,7,9,11,7,.,5,5,4,3,0,0,0,8,3,.,2,2,3,0,.,1,1,1,54701,55033,3,3,1
3816637,0,3,1,1,1,C,5,4,9,7,9,11,7,.,5,4,9,3,0,1,0,8,4,.,3,3,3,0,.,1,1,1,54703,55017,3,3,1
3816694,6,5,1,1,1,D,6,5,2,6,5,2,3,1,7,9,11,7,.,0,0,8,3,3,3,3,3,0,.,1,1,1,54701,55033,3,3,1
3816736,6,6,5,1,2,C,3,5,8,4,3,7,2,0,3,5,8,3,0,0,2,6,3,.,4,1,3,0,.,1,1,1,54758,55035,3,3,1
3816744,6,6,3,1,2,C,5,6,10,4,6,9,3,0,5,6,10,4,0,1,0,8,2,.,3,3,3,0,.,1,1,1,54703,55017,3,3,1
3816751,0,7,2,1,2,C,5,4,13,6,5,1,3,0,5,4,13,5,1,1,0,8,2,.,2,2,3,.,.,.,1,1,54703,55017,3,3,1
3816769,5,12,6,1,2,C,4,8,1,4,8,1,3,0,4,8,1,3,0,1,0,5,2,.,9,1,3,0,.,1,1,1,54720,55035,3,3,1
3816785,6,9,4,1,2,C,4,5,1,4,7,1,2,0,4,5,1,3,0,0,1,3,2,.,3,1,3,0,.,1,1,1,54703,55017,3,3,1
3816850,0,2,2,1,1,D,6,2,10,6,2,10,4,1,6,2,10,4,0,0,0,8,2,.,1,2,3,0,.,1,1,1,54701,55033,3,3,1
3816884,5,5,2,1,2,C,4,6,8,7,9,11,7,.,4,6,8,3,1,2,0,8,3,.,4,3,3,0,.,1,1,1,54703,55017,3,3,1
3817007,6,6,2,1,2,C,6,5,3,6,5,13,1,0,6,5,3,2,0,0,0,8,2,.,4,3,3,0,.,1,1,1,54703,55017,3,3,1
3817031,6,10,2,1,2,D,4,5,4,4,6,1,3,0,4,5,4,3,0,1,0,8,2,.,2,2,3,0,.,1,1,1,54701,55033,3,3,1
3817064,0,9,3,1,2,C,4,4,4,5,5,7,3,0,4,4,4,3,0,1,0,3,2,.,4,3,3,0,.,1,1,1,54703,55017,3,3,1
3817106,6,8,2,1,2,C,4,4,4,4,4,7,3,0,4,4,4,3,0,0,4,8,2,.,5,2,3,0,.,1,1,1,54703,55017,3,3,1
3817189,6,12,4,1,2,D,4,8,1,4,7,1,3,0,4,8,1,3,0,1,0,8,2,.,4,2,3,0,.,1,1,1,54701,55033,3,3,1
3817205,6,9,4,1,2,C,4,5,1,4,5,1,3,0,4,5,1,2,0,1,1,8,2,.,3,1,3,0,.,1,1,1,54720,55035,3,3,1
3817213,0,12,6,1,2,D,4,7,1,4,7,1,3,0,4,7,1,2,0,0,0,6,2,.,2,0,3,0,.,1,1,1,54701,55033,3,3,1
3817353,6,9,4,1,2,C,4,5,4,3,5,6,3,0,4,5,4,3,0,0,4,3,2,.,5,5,3,0,.,1,1,1,54720,55035,3,3,1
3817387,6,8,4,1,1,C,4,5,8,4,4,6,3,0,4,5,8,3,1,0,0,3,2,1,3,2,3,0,.,1,1,1,54703,55017,3,3,1
3817478,5,12,4,1,2,D,3,7,1,3,7,1,3,0,3,7,1,3,0,1,0,2,2,.,5,5,3,0,.,1,1,1,54701,55033,3,3,1
3817494,6,11,4,1,2,C,4,5,4,4,7,1,3,0,4,5,4,3,0,0,0,8,2,.,3,3,3,0,.,1,1,1,54720,55035,3,3,1
3817510,0,8,5,1,2,D,4,8,1,4,8,1,3,0,4,8,1,2,0,1,0,6,2,.,1,1,3,.,.,.,1,1,54701,55033,3,3,1
3817528,6,12,4,1,2,C,4,7,2,4,8,1,3,0,4,7,2,3,1,1,0,8,2,.,6,6,3,0,.,1,1,1,54703,55017,3,3,1
3817569,5,11,3,1,2,C,3,4,6,3,4,6,3,1,3,4,6,3,1,2,2,3,3,.,3,3,3,0,.,1,1,1,54720,55035,3,3,1
3817643,5,5,2,1,2,D,5,4,4,5,4,3,3,0,5,4,4,3,0,0,0,8,2,.,2,2,3,0,.,1,1,1,54701,55033,3,3,1
3817668,6,11,4,1,2,D,4,7,1,4,7,1,2,0,4,7,1,2,1,1,0,3,2,.,4,4,3,0,.,1,1,1,54701,55033,3,3,1
3817767,6,11,2,1,2,C,5,6,2,6,6,3,3,1,5,6,2,3,0,1,0,8,2,.,7,5,3,0,.,1,1,1,54703,55017,3,3,1
3817890,0,11,4,1,2,D,4,5,1,4,7,1,3,0,4,5,1,3,0,1,1,8,2,.,5,4,3,0,.,1,1,1,54701,55033,3,3,1
3817916,6,9,2,1,2,C,3,5,7,3,5,7,3,0,7,9,11,7,.,0,0,3,3,.,4,1,3,0,.,1,1,1,54720,55035,3,3,1
3817957,6,8,2,1,2,C,3,5,4,3,6,4,3,.,3,5,4,3,0,1,0,8,2,.,3,1,3,0,.,1,1,.,54703,55017,3,3,1
3818013,6,9,4,1,2,C,3,5,7,4,7,1,3,0,3,5,7,3,0,2,0,3,2,.,4,4,3,0,.,1,1,1,54703,55017,3,3,1
3818088,6,5,1,1,1,C,5,7,1,7,9,11,7,.,5,7,1,2,1,0,1,8,4,.,3,3,3,0,.,1,1,1,54720,55035,3,3,1
3818096,6,6,2,1,2,C,6,4,10,6,3,10,4,0,6,4,10,4,1,1,1,8,2,1,2,4,3,0,.,1,1,1,54729,55017,3,3,1
3818161,5,12,4,1,2,C,3,5,1,4,5,1,3,0,3,5,1,3,0,0,0,2,2,.,5,1,3,0,.,1,1,1,54720,55035,3,3,1
3818237,6,7,3,1,2,C,3,5,1,3,5,7,3,1,3,5,1,3,1,0,0,1,1,.,2,2,3,0,.,1,1,1,54720,55035,3,3,1
3818252,6,10,3,1,2,C,3,6,1,3,5,6,3,1,3,6,1,2,0,1,2,3,2,.,5,3,3,0,.,1,1,1,54703,55017,3,3,1
3818286,6,9,2,1,2,D,4,6,13,4,8,1,3,0,4,6,13,1,0,0,2,8,2,1,2,4,3,0,.,1,1,1,54701,55033,3,3,1
3818427,6,10,4,1,2,C,3,7,3,4,4,1,3,1,3,7,3,3,1,1,0,8,2,.,6,6,3,0,.,1,1,1,54703,55017,3,3,1
3818534,5,6,2,1,2,D,5,7,10,6,8,10,4,0,5,7,10,4,1,0,4,8,2,.,1,1,3,0,.,1,1,1,54701,55033,3,3,1
3818542,0,6,4,1,2,C,3,7,3,4,6,6,3,0,3,7,3,2,0,0,0,3,2,1,2,2,3,0,.,1,1,1,54703,55017,3,3,1
3818591,6,10,4,1,2,C,4,5,13,4,4,7,3,0,4,5,13,6,1,0,1,8,2,.,4,4,3,0,.,1,1,1,54703,55017,3,3,1
3818617,6,12,2,1,2,C,5,4,10,5,4,10,3,0,5,4,10,3,0,0,4,8,2,.,9,9,3,0,.,1,1,1,54720,55035,3,3,1
3818666,6,2,2,1,1,C,6,8,13,6,8,10,4,0,6,8,13,5,0,1,0,8,2,.,1,1,3,.,.,.,1,1,54720,55035,3,3,1
3818682,6,8,3,1,2,C,3,6,2,4,4,7,3,0,3,6,2,3,0,0,0,8,2,.,4,4,3,0,.,1,1,1,54703,55017,3,3,1
3818708,0,6,4,3,2,C,3,4,2,3,7,2,3,0,3,4,2,2,0,1,0,3,2,.,5,1,3,0,.,1,1,1,54703,55017,3,3,1
3818732,6,8,5,1,2,D,4,6,4,4,5,1,3,0,4,6,4,2,0,1,0,8,2,.,4,3,3,0,.,1,1,1,54701,55033,3,3,1
3818740,5,11,2,1,2,C,5,7,1,5,6,1,3,0,5,7,1,3,1,1,0,8,2,.,2,2,3,0,.,1,1,1,54703,55017,3,3,1
3818799,6,4,1,1,1,D,5,4,9,7,9,11,7,.,5,4,9,2,0,0,0,8,1,.,2,1,3,0,.,1,1,1,54701,55033,3,3,1
3818807,6,7,3,1,2,D,3,7,1,7,9,11,7,.,3,7,1,3,1,0,0,8,3,.,3,3,3,0,.,4,4,1,54701,55033,3,3,1
3818823,6,8,3,1,2,C,4,4,4,4,5,4,3,0,4,4,4,3,0,1,0,2,2,.,4,4,3,0,.,1,1,1,54703,55017,3,3,1
3818831,6,6,2,1,2,C,5,7,10,7,9,11,7,.,5,7,10,4,0,0,0,8,1,.,4,2,3,0,.,1,1,1,54703,55017,3,3,1
3818880,6,8,2,1,2,C,5,4,4,6,4,10,4,0,5,4,4,2,0,0,0,8,2,.,4,4,3,0,.,1,1,1,54703,55017,3,3,1
3818955,0,4,4,1,1,C,4,3,9,4,4,6,3,1,4,3,9,2,1,3,2,3,2,1,3,1,3,0,.,1,1,1,54703,55017,3,3,1
3818971,5,11,2,1,2,C,4,7,1,5,7,1,3,0,4,7,1,2,0,0,2,8,2,.,3,3,3,0,.,1,1,1,54703,55017,3,3,1
3818989,6,12,2,1,2,D,5,5,13,5,4,13,1,0,5,5,13,1,0,0,0,8,2,1,5,5,3,0,.,1,1,.,54701,55033,3,3,1
3819037,0,1,1,1,1,D,5,2,10,7,9,11,7,.,5,2,10,4,1,0,0,8,3,.,2,2,3,0,.,1,1,1,54701,55033,3,3,1
3819144,6,8,2,1,2,C,4,8,2,7,9,11,7,.,4,8,2,3,0,0,0,2,3,.,2,1,3,0,.,1,1,1,54703,55017,3,3,1
3819185,5,6,2,1,2,C,6,8,10,6,5,10,4,.,6,8,10,4,0,0,0,8,2,1,3,3,3,0,.,1,1,1,54703,55017,3,3,1
3819276,0,9,6,1,2,C,4,5,1,3,5,1,3,1,4,5,1,3,1,1,1,3,3,.,3,2,3,.,.,.,1,1,54703,55017,3,3,1
3819300,6,10,5,1,2,D,4,7,13,4,7,2,3,0,4,7,13,5,0,0,0,3,2,.,3,2,3,0,.,1,1,1,54701,55033,3,3,1
3819375,6,11,3,1,2,C,5,5,4,5,8,1,3,0,5,5,4,3,0,0,0,8,2,.,3,3,3,0,.,1,1,1,54703,55017,3,3,1
3819474,0,5,2,1,2,D,5,7,1,7,9,11,7,.,5,7,1,3,0,0,0,8,3,.,3,1,3,0,.,1,1,1,54701,55033,3,3,1
3819482,5,8,2,1,2,C,6,4,10,6,4,10,4,0,6,4,10,4,1,1,0,8,2,.,3,1,3,0,.,1,1,1,54720,55035,3,3,1
3819508,6,3,1,1,1,D,4,4,9,4,4,9,2,1,7,9,11,7,.,1,1,8,1,.,1,1,3,0,.,1,1,1,54701,55033,3,3,1
3819532,5,8,2,1,2,D,5,6,1,5,6,13,1,1,5,6,1,3,0,0,0,8,2,.,2,2,3,0,.,1,1,1,54701,55033,3,3,1
3819607,6,8,2,1,2,D,3,8,1,3,8,1,3,0,3,8,1,3,0,2,0,8,2,.,2,0,3,0,.,1,1,1,54701,55033,3,3,1
3819623,6,11,2,1,2,C,5,7,1,6,6,10,4,0,5,7,1,3,0,0,0,8,2,.,4,3,3,0,.,1,1,1,54703,55017,3,3,1
3819656,5,8,2,1,2,C,6,5,10,6,5,10,4,0,6,5,10,4,0,0,0,8,2,.,5,5,3,0,.,1,1,1,54720,55035,3,3,1
3819722,6,8,4,1,2,C,5,6,8,5,6,8,2,0,5,6,8,2,0,1,0,8,2,.,2,2,3,0,.,1,1,1,54703,55017,3,3,1
3819748,6,2,1,1,2,C,6,4,10,7,9,11,7,.,6,4,10,4,0,1,0,8,4,.,1,1,3,0,.,1,1,1,54703,55017,3,3,1
3819771,0,6,2,1,2,C,4,4,8,4,4,7,3,0,4,4,8,3,1,0,0,8,2,.,2,2,3,0,.,1,1,1,54703,55017,3,3,1
3819789,5,6,2,1,2,D,4,4,8,5,4,10,4,1,4,4,8,2,1,1,2,8,2,.,1,1,3,0,.,1,1,1,54701,55033,3,3,1
3819870,5,5,2,1,1,C,6,3,13,6,6,9,2,1,6,3,13,1,1,0,0,8,2,1,2,2,3,1,7,1,1,1,54720,55035,3,3,1
3820027,0,12,2,1,2,D,3,6,2,4,5,2,3,.,3,6,2,3,0,0,1,8,2,.,4,4,3,0,.,1,1,1,54701,55033,3,3,1
3820076,6,5,6,1,1,D,3,3,9,3,4,2,3,1,3,3,9,2,1,1,0,2,2,.,5,4,3,0,.,1,1,1,54701,55033,3,3,1
3820142,0,11,3,1,2,C,4,7,3,3,5,7,3,0,4,7,3,3,0,1,1,8,2,.,4,3,3,0,.,1,1,1,54703,55017,3,3,1
3820241,6,6,1,1,2,C,5,5,1,7,9,11,7,.,5,5,1,3,0,0,1,8,5,.,1,2,3,0,.,1,1,1,54720,55035,3,3,1
3820266,6,4,5,1,2,C,3,4,13,4,4,2,3,1,3,4,13,1,0,1,0,3,2,.,2,1,3,0,.,1,1,1,54720,55035,3,3,1
3820357,5,12,4,1,2,C,3,7,2,4,7,2,2,0,3,7,2,3,0,2,0,3,2,1,3,4,3,0,.,1,1,1,54703,55017,3,3,1
3820399,5,10,3,1,2,C,4,6,13,3,5,2,3,0,4,6,13,5,0,2,4,2,2,1,2,2,3,0,.,1,1,1,54729,55017,3,3,1
3820431,6,11,2,1,2,D,4,4,4,4,7,2,3,0,4,4,4,3,0,0,0,8,2,.,4,4,3,0,.,1,1,1,54701,55033,3,3,1
3820449,6,9,3,1,2,C,5,4,10,6,4,10,4,0,5,4,10,4,0,1,0,8,2,.,5,5,3,0,.,1,1,1,54703,55017,3,3,1
3820464,6,9,3,1,2,C,5,5,2,4,5,2,3,0,5,5,2,3,0,0,1,8,2,.,3,3,3,0,.,1,1,1,54703,55017,3,3,1
3820472,6,10,2,1,2,D,4,4,4,4,7,2,3,0,4,4,4,2,0,0,0,8,2,.,5,5,3,0,.,1,1,1,54701,55033,3,3,1
3820498,6,10,2,1,2,C,4,5,4,4,5,7,3,0,4,5,4,3,0,0,0,8,2,.,4,4,3,0,.,1,1,1,54703,55017,3,3,1
3820514,6,6,4,1,2,D,3,5,3,7,9,11,7,.,3,5,3,3,0,0,2,6,3,1,2,2,3,0,.,1,1,1,54701,55033,3,3,1
3820522,5,11,2,1,2,C,4,5,4,5,4,6,3,0,4,5,4,3,0,0,0,8,1,.,3,3,3,0,.,1,1,1,54703,55017,3,3,1
3820563,0,5,2,1,2,D,4,6,1,7,9,11,7,.,4,6,1,3,0,0,0,8,3,.,3,1,3,0,.,1,1,1,54701,55033,3,3,1
3820597,6,3,2,1,2,C,6,6,13,6,6,10,2,0,6,6,13,1,0,0,0,8,2,.,2,2,3,0,.,1,1,1,54703,55017,3,3,1
3820662,6,12,2,1,2,D,6,6,3,6,4,10,4,1,6,6,3,3,0,0,0,8,2,.,6,6,3,0,.,1,1,1,54701,55033,3,3,1
3820670,0,6,1,1,2,D,6,8,10,7,9,11,7,.,6,8,10,4,0,0,0,8,4,.,3,3,3,.,.,.,1,1,54701,55033,3,3,1
3820738,6,12,4,1,2,C,4,4,7,4,3,7,3,1,4,4,7,2,0,1,0,8,2,.,4,1,3,0,.,1,1,1,54703,55017,3,3,1
3820779,5,7,4,1,2,D,3,5,6,3,5,4,3,1,3,5,6,3,0,1,0,3,2,.,5,5,3,0,.,1,1,1,54701,55033,3,3,1
3820886,6,7,2,1,2,C,6,4,10,6,4,10,4,0,6,4,10,4,0,0,0,8,2,.,3,3,3,0,.,1,1,1,54720,55035,3,3,1
3820894,6,3,2,1,1,C,6,2,1,7,9,11,7,.,6,2,1,2,1,0,0,8,4,.,1,1,3,0,.,1,1,1,54703,55017,3,3,1
3820902,5,9,2,1,2,C,5,4,1,5,5,7,3,0,5,4,1,3,0,0,0,8,2,.,4,4,3,0,.,1,1,1,54703,55017,3,3,1
3820928,5,3,1,1,1,C,6,4,10,7,9,11,7,.,6,4,10,4,0,0,1,8,4,.,3,2,3,0,.,1,1,1,54703,55017,3,3,1
3821009,6,11,5,1,2,D,3,7,1,3,6,7,3,0,3,7,1,3,0,0,0,7,2,.,3,3,3,0,.,1,1,1,54701,55033,3,3,1
3821025,6,9,1,1,2,D,4,8,1,4,8,1,3,0,7,9,11,7,.,0,1,8,4,.,1,1,3,0,.,1,1,1,54701,55033,3,3,1
3821090,6,6,2,1,2,C,6,5,10,6,4,10,4,0,6,5,10,4,1,1,0,8,2,.,3,2,3,0,.,1,1,1,54703,55017,3,3,1
3821140,6,12,3,1,2,D,5,8,3,5,7,1,2,0,5,8,3,3,0,0,0,8,2,.,3,3,3,0,.,1,1,1,54701,55033,3,3,1
3821215,5,10,2,1,2,D,5,6,13,6,7,13,1,0,5,6,13,1,0,0,0,8,2,.,3,3,3,0,.,1,1,1,54701,55033,3,3,1
3821256,5,6,5,1,2,C,4,5,4,7,9,11,7,.,4,5,4,3,0,0,0,3,3,.,4,2,3,0,.,1,1,1,54729,55017,3,3,1
3821298,6,10,4,1,2,D,3,7,1,3,5,7,3,0,3,7,1,2,0,1,0,6,2,1,4,4,3,0,.,1,1,1,54701,55033,3,3,1
3821306,5,7,4,1,2,C,3,7,1,4,7,13,1,0,3,7,1,3,0,1,0,1,2,.,3,1,3,0,.,1,1,1,54703,55017,3,3,1
3821314,6,5,2,1,2,C,5,3,10,5,4,7,3,1,5,3,10,4,1,0,1,8,4,.,2,2,3,0,.,1,1,1,54703,55017,3,3,1
3821496,0,5,1,1,2,C,5,6,4,7,9,11,7,.,5,6,4,3,1,1,0,8,3,.,4,4,3,0,.,1,1,1,54703,55017,3,3,1
3821520,6,10,3,1,2,D,4,5,13,4,7,1,3,0,4,5,13,5,0,0,0,8,2,.,2,2,3,0,.,1,1,1,54701,55033,3,3,1
3821553,5,9,2,1,2,D,5,8,1,4,7,13,1,0,5,8,1,2,0,2,0,8,2,.,4,3,3,0,.,1,1,1,54701,55033,3,3,1
3821710,6,6,1,1,2,C,4,4,7,7,9,11,7,.,4,4,7,3,0,1,0,8,1,.,4,4,3,0,.,1,1,1,54720,55035,3,3,1
3821751,0,7,4,1,2,D,4,5,4,4,7,3,3,0,4,5,4,3,0,1,1,3,2,.,2,2,3,0,.,1,1,1,54751,55033,3,3,1
3821975,5,6,2,1,2,C,4,7,1,7,9,11,7,.,4,7,1,2,0,2,0,8,3,.,2,2,3,0,.,1,1,1,54703,55017,3,3,1
3822114,6,11,6,1,2,C,4,4,13,4,8,1,3,0,4,4,13,5,0,0,0,3,2,.,1,1,3,.,.,.,1,.,54703,55017,3,3,1
3822122,0,3,5,1,1,C,3,5,7,7,9,11,7,.,3,5,7,2,1,0,2,3,3,.,2,0,3,.,.,.,2,1,54703,55017,3,3,1
3822155,5,7,2,1,2,C,4,5,1,4,5,1,3,0,4,5,1,3,0,0,2,8,2,.,3,3,3,0,.,1,1,1,54703,55017,3,3,1
3822395,5,8,4,3,2,D,4,5,1,5,5,6,3,0,4,5,1,3,0,0,0,8,2,5,4,3,3,1,1,97,1,1,54701,55033,3,3,1
3822437,6,10,4,1,2,C,4,5,1,3,5,1,2,0,4,5,1,2,0,2,1,6,2,.,5,1,3,0,.,1,1,1,54703,55017,3,3,1
3822577,0,11,2,1,2,D,4,5,1,4,7,7,3,0,4,5,1,3,0,0,0,8,2,.,3,3,3,0,.,1,1,1,54701,55033,3,3,1
3822619,6,10,5,1,2,C,4,7,4,4,5,5,2,0,4,7,4,2,0,0,1,3,2,.,4,3,3,0,.,1,1,1,54703,55017,3,3,1
3822643,0,8,4,1,2,D,4,6,3,4,4,2,3,0,4,6,3,2,0,0,0,3,2,.,2,1,3,.,.,.,1,1,54701,55033,3,3,1
3822726,0,6,5,1,1,D,3,6,1,4,6,1,3,0,3,6,1,3,0,0,0,3,2,.,3,3,3,.,.,.,1,1,54751,55033,3,3,1
3822940,6,12,4,1,2,C,3,5,1,4,7,1,3,0,3,5,1,2,0,1,1,3,2,.,7,5,3,0,.,1,1,1,54703,55017,3,3,1
3823013,6,11,3,1,2,D,4,8,1,5,7,1,3,0,4,8,1,3,0,1,0,3,2,.,3,4,3,0,.,1,1,1,54701,55033,3,3,1
3823120,6,11,3,1,2,D,4,7,1,4,8,1,3,0,4,7,1,3,0,0,0,3,2,.,6,6,3,0,.,1,1,1,54701,55033,3,3,1
3823146,5,7,5,1,2,D,3,6,13,3,6,6,3,0,3,6,13,6,0,2,0,6,2,.,2,2,3,0,.,1,1,1,54701,55033,3,3,1
3823252,0,8,4,1,2,D,3,4,4,3,4,1,3,1,3,4,4,3,1,2,0,6,3,.,3,1,3,0,.,1,1,1,54701,55033,3,3,1
3823260,6,1,3,1,1,C,3,4,7,7,9,11,7,.,3,4,7,2,0,0,2,3,3,.,1,0,3,0,.,1,1,1,54720,55035,3,3,1
3823336,6,10,3,1,2,D,4,7,3,4,7,3,3,0,7,9,11,7,.,1,0,8,2,.,3,1,3,0,.,1,1,1,54701,55033,3,3,1
3823385,5,6,2,1,2,C,4,6,3,5,5,6,3,1,4,6,3,3,1,1,2,8,1,.,3,3,3,0,.,1,1,1,54703,55017,3,3,1
3823476,6,12,5,1,2,C,4,7,1,4,7,2,3,0,4,7,1,2,0,0,0,3,2,.,2,2,3,0,.,1,1,1,54703,55017,3,3,1
3823484,6,10,3,1,2,D,5,6,1,5,7,3,3,0,5,6,1,3,0,2,1,8,2,.,9,7,3,0,.,1,1,1,54701,55033,3,3,1
3823542,6,5,5,1,1,C,4,5,6,7,9,11,7,.,4,5,6,2,1,0,0,8,3,.,1,1,3,.,.,.,1,.,54720,55035,3,3,1
3823765,6,10,3,1,2,C,4,8,1,4,5,6,3,0,4,8,1,3,0,0,2,3,2,.,5,4,3,0,.,1,1,1,54703,55017,3,3,1
3823914,5,7,5,1,2,D,3,5,4,4,4,6,3,0,3,5,4,3,0,0,0,6,2,.,3,3,3,0,.,1,1,1,54701,55033,3,3,1
3824094,6,7,2,1,2,C,3,4,9,7,9,11,7,.,3,4,9,3,1,0,0,8,3,3,2,2,3,0,.,1,1,1,54742,55035,3,3,1
3824136,6,10,2,1,2,C,3,5,1,3,6,7,3,0,3,5,1,3,0,1,0,8,2,.,5,4,3,0,.,1,1,1,54703,55017,3,3,1
3824177,6,7,2,1,2,C,3,4,4,3,4,7,3,1,3,4,4,3,0,2,2,8,2,.,1,1,3,0,.,1,1,1,54703,55017,3,3,1
3824185,0,10,4,1,2,D,4,7,1,4,7,1,3,0,4,7,1,3,0,0,1,3,2,.,2,2,3,.,.,.,1,1,54701,55033,3,3,1
