IRI_KEY,OU,EST_ACV,Market_Name,Open,Clsd,MskdName
8011450,DR,3.052999,HARRISBURG/SCRANT,764,9998,Chain25
8011642,DR,3.643,PHILADELPHIA,764,9998,Chain25
8011698,DR,1.047,PHILADELPHIA,1120,9998,Chain33
8011729,DR,2.195,PHILADELPHIA,976,1128,Chain26
8012322,DR,2.195,PHILADELPHIA,976,1263,Chain26
8012382,DR,1.25,PHILADELPHIA,948,1326,Chain33
8012527,DR,3.164,"WASHINGTON, DC",932,9998,Chain25
8012610,DR,4.396,"WASHINGTON, DC",584,9998,Chain25
8012658,DR,2.806999,"WASHINGTON, DC",829,9998,Chain25
8012696,DR,2.973,"WASHINGTON, DC",829,9998,Chain25
8012737,DR,0.258,"WASHINGTON, DC",588,1285,Chain77
8012759,DR,2.605999,"WASHINGTON, DC",584,9998,Chain25
8013058,DR,1.45,"WASHINGTON, DC",973,9998,Chain25
8013132,DR,1.993999,"WASHINGTON, DC",584,9998,Chain25
8013172,DR,1.771,"WASHINGTON, DC",583,1181,Chain25
8013285,DR,5.943996,"WASHINGTON, DC",584,9998,Chain25
8013335,DR,3.153,"WASHINGTON, DC",584,9998,Chain25
8013601,DR,2.059999,RICHMOND/NORFOLK,829,9998,Chain25
8013626,DR,2.016998,RICHMOND/NORFOLK,829,1226,Chain25
8013744,DR,2.195,RICHMOND/NORFOLK,737,1196,Chain88
8013817,DR,0.118,RICHMOND/NORFOLK,800,1295,Chain80
8013820,DR,0.664,RICHMOND/NORFOLK,1131,9998,Chain33
8014600,DR,0.224,ROANOKE,1030,9998,Chain93
8014712,DR,2.195,RALEIGH/DURHAM,737,1157,Chain88
8014717,DR,2.016998,RALEIGH/DURHAM,583,1382,Chain25
8014925,DR,2.195,RALEIGH/DURHAM,1162,1185,Chain88
8015010,DR,0.713,RALEIGH/DURHAM,1045,9998,Chain25
8015052,DR,0.785,RALEIGH/DURHAM,1015,9998,Chain93
8015100,DR,2.127998,RALEIGH/DURHAM,583,9998,Chain25
8015452,DR,1.455999,CHARLOTTE,1104,9998,Chain25
8015517,DR,2.016998,CHARLOTTE,583,1169,Chain25
8015893,DR,2.016998,CHARLOTTE,583,1169,Chain25
8016165,DR,1.047,SOUTH CAROLINA,778,9998,Chain33
8016247,DR,1.018,SOUTH CAROLINA,1118,9998,Chain33
8016359,DR,0.796,SOUTH CAROLINA,1027,9998,Chain33
8016571,DR,2.518999,SOUTH CAROLINA,982,9998,Chain25
8016671,DR,1.429999,SOUTH CAROLINA,1118,9998,Chain25
8016830,DR,0.663,ATLANTA,894,9998,Chain33
8016909,DR,0.897,ATLANTA,1034,9998,Chain33
8017062,DR,2.195,ATLANTA,976,1128,Chain26
8017169,DR,0.279,ATLANTA,601,9998,Chain38
8017284,DR,2.195,ATLANTA,976,1128,Chain26
8017323,DR,1.365999,ATLANTA,583,9998,Chain25
8017363,DR,0.258,ATLANTA,892,1437,Chain77
8017388,DR,1.971999,ATLANTA,583,9998,Chain25
8017950,DR,2.195,SOUTH CAROLINA,785,1157,Chain88
8020484,DR,0.118,BIRMINGHAM/MONTG.,638,1230,Chain80
8020542,DR,2.57,BIRMINGHAM/MONTG.,1104,9998,Chain25
8021117,DR,0.925,"NEW ORLEANS, LA",1101,9998,Chain99
8021886,DR,0.685,KNOXVILLE,583,9998,Chain25
8022429,DR,0.123,MISSISSIPPI,1015,9998,Chain93
8022526,DR,0.152,MISSISSIPPI,1078,9998,Chain93
8022541,DR,0.662,MISSISSIPPI,1027,9998,Chain25
8022665,DR,0.999,MISSISSIPPI,908,9998,Chain25
8022794,DR,1.641,"NEW ORLEANS, LA",592,9998,Chain25
8023979,DR,0.118,TOLEDO,1042,9998,Chain80
8024211,DR,1.499,CLEVELAND,696,9998,Chain25
8024381,DR,2.750999,CLEVELAND,583,9998,Chain25
8024390,DR,2.438999,CLEVELAND,583,9998,Chain25
8025155,DR,2.202,SOUTH CAROLINA,592,9998,Chain25
8025331,DR,0.118,TOLEDO,877,9998,Chain80
8025481,DR,5.514,INDIANAPOLIS,840,1152,Chain83
8025499,DR,0.279,INDIANAPOLIS,1093,1298,Chain38
8025554,DR,1.535999,INDIANAPOLIS,1045,9998,Chain25
8025609,DR,3.658998,INDIANAPOLIS,1104,9998,Chain25
8025638,DR,2.709999,CHICAGO,584,9998,Chain136
8025664,DR,2.998999,CHICAGO,871,1265,Chain136
8026139,DR,5.514,INDIANAPOLIS,574,1354,Chain83
8026171,DR,1.164,NEW ENGLAND,1048,9998,Chain99
8026464,DR,2.139999,DETROIT,1018,9998,Chain25
8026646,DR,2.650999,DETROIT,1018,9998,Chain25
8026671,DR,3.459999,DETROIT,833,9998,Chain99
8026760,DR,0.258,DETROIT,734,1181,Chain77
8026774,DR,2.195,DETROIT,976,1263,Chain26
8026798,DR,1.066,DETROIT,833,1185,Chain99
8026840,DR,2.171999,DETROIT,1018,9998,Chain25
8026909,DR,2.462,DETROIT,1018,9998,Chain25
8027142,DR,4.950996,DETROIT,1018,1288,Chain25
8028097,DR,2.998999,DES MOINES,607,1144,Chain136
8028648,DR,0.258,MILWAUKEE,1131,1305,Chain77
8028841,DR,1.893,MILWAUKEE,820,9998,Chain136
8029007,DR,0.118,MILWAUKEE,737,1220,Chain80
8029341,DR,2.195,EAU CLAIRE,584,1127,NONE
8029776,DR,2.549,MINNEAPOLIS/ST. PAUL,607,9998,Chain136
8029820,DR,2.195,MINNEAPOLIS/ST. PAUL,976,1263,Chain26
8030849,DR,0.258,CHICAGO,638,9998,Chain77
8030868,DR,5.514,CHICAGO,538,9998,Chain83
8030894,DR,5.514,CHICAGO,574,1306,Chain83
8030900,DR,5.514,CHICAGO,538,9998,Chain83
8031041,DR,2.998999,CHICAGO,584,1159,Chain136
8031053,DR,5.514,CHICAGO,538,9998,Chain83
8031101,DR,0.118,CHICAGO,789,1220,Chain80
8031134,DR,0.118,CHICAGO,789,1220,Chain80
8031234,DR,5.514,CHICAGO,886,9998,Chain83
8031283,DR,5.514,CHICAGO,538,1198,Chain83
8031319,DR,2.998999,CHICAGO,584,1186,Chain136
8031332,DR,5.514,CHICAGO,538,9998,Chain83
8031392,DR,5.514,CHICAGO,886,9998,Chain83
8031415,DR,5.514,CHICAGO,538,9998,Chain83
8031446,DR,5.514,CHICAGO,538,9998,Chain83
8031509,DR,5.514,CHICAGO,538,1169,Chain83
8031629,DR,6.592999,CHICAGO,574,9998,Chain25
8031782,DR,9.056,CHICAGO,1159,1193,Chain25
8031802,DR,2.998999,CHICAGO,584,1144,Chain136
8031938,DR,0.233,CHICAGO,825,9998,Chain93
8032048,DR,5.514,CHICAGO,713,9998,Chain83
8032082,DR,4.115997,CHICAGO,756,9998,Chain136
8032083,DR,2.327,HARTFORD,863,9998,Chain136
8032153,DR,5.372997,PEORIA/SPRINGFLD.,886,1295,Chain25
8032197,DR,3.174999,HARTFORD,776,1216,Chain136
8032353,DR,1.299999,PEORIA/SPRINGFLD.,1045,1197,Chain25
8032367,DR,0.885,PEORIA/SPRINGFLD.,908,9998,Chain25
8032424,DR,5.514,PEORIA/SPRINGFLD.,592,1330,Chain83
8032469,DR,0.351,PEORIA/SPRINGFLD.,1117,9998,Chain77
8032710,DR,2.998999,PEORIA/SPRINGFLD.,584,1168,Chain136
8032790,DR,5.514,PEORIA/SPRINGFLD.,708,1412,Chain83
8032801,DR,5.514,PEORIA/SPRINGFLD.,708,1193,Chain83
8032806,DR,4.834,PEORIA/SPRINGFLD.,584,9998,Chain136
8032981,DR,0.118,ST. LOUIS,737,9998,Chain80
8033010,DR,2.998999,ST. LOUIS,610,1216,Chain136
8033238,DR,2.998999,ST. LOUIS,607,1175,Chain136
8033406,DR,2.016998,KANSAS CITY,690,1419,Chain25
8033434,DR,1.631,KANSAS CITY,958,9998,Chain25
8034424,DR,0.258,OMAHA,1131,1354,Chain77
8034443,DR,2.998999,OMAHA,863,1229,Chain136
8034723,DR,2.998999,"NEW ORLEANS, LA",607,1358,Chain136
8034935,DR,1.438999,NEW YORK,1027,9998,Chain33
8035401,DR,0.978,NEW YORK,584,9998,Chain21
8036694,DR,0.118,"TULSA,OK",737,1173,Chain80
8037128,DR,2.016998,"DALLAS, TX",1077,1364,Chain25
8037199,DR,0.118,"DALLAS, TX",647,1242,Chain80
8037268,DR,2.016998,"DALLAS, TX",592,1305,Chain25
8037799,DR,2.195999,"DALLAS, TX",592,9998,Chain25
8038146,DR,2.705999,HOUSTON,961,9998,Chain25
8038184,DR,2.016998,HOUSTON,908,1367,Chain25
8038288,DR,2.016998,HOUSTON,778,1306,Chain25
8038321,DR,2.998999,HOUSTON,584,1128,Chain136
8038463,DR,2.046999,HOUSTON,1129,9998,Chain136
8038634,DR,2.998999,HOUSTON,584,1121,Chain136
8038677,DR,0.118,HOUSTON,843,1153,Chain80
8039507,DR,0.978,NEW YORK,584,9998,Chain21
8039761,DR,2.998999,WEST TEX/NEW MEX,584,1182,Chain136
8040661,DR,2.998999,"PHOENIX, AZ",863,1160,Chain136
8040728,DR,2.998999,"PHOENIX, AZ",584,1340,Chain136
8040759,DR,5.514,"PHOENIX, AZ",638,1189,Chain83
8040771,DR,2.095999,"PHOENIX, AZ",632,9998,Chain25
8040999,DR,5.514,"PHOENIX, AZ",864,1206,Chain83
8041035,DR,4.637997,"PHOENIX, AZ",584,9998,Chain136
8041205,DR,2.998999,WEST TEX/NEW MEX,969,1221,Chain136
8041555,DR,0.233,LOS ANGELES,1086,1300,Chain93
8041587,DR,5.993999,LOS ANGELES,584,1193,Chain86
8041604,DR,7.73,LOS ANGELES,574,9998,Chain25
8041642,DR,3.838999,LOS ANGELES,574,9998,Chain25
8041655,DR,5.052998,LOS ANGELES,574,9998,Chain25
8041781,DR,6.164997,LOS ANGELES,584,1385,Chain86
8041786,DR,4.682999,LOS ANGELES,584,1393,Chain86
8041841,DR,7.684998,LOS ANGELES,574,9998,Chain25
8041870,DR,3.341999,LOS ANGELES,584,1290,Chain86
8041878,DR,4.910999,LOS ANGELES,574,9998,Chain25
8041889,DR,6.404999,LOS ANGELES,574,9998,Chain25
8041914,DR,9.987,LOS ANGELES,574,9998,Chain25
8041917,DR,0.118,LOS ANGELES,759,9998,Chain80
8041920,DR,3.341999,LOS ANGELES,584,1207,Chain86
8041943,DR,3.316,LOS ANGELES,584,9998,Chain86
8041992,DR,3.219999,LOS ANGELES,638,9998,Chain72
8042008,DR,5.514,LOS ANGELES,574,1381,Chain83
8042057,DR,3.787998,LOS ANGELES,584,9998,Chain86
8042074,DR,7.598,LOS ANGELES,700,9998,Chain86
8042080,DR,4.155998,LOS ANGELES,584,9998,Chain86
8042176,DR,1.922,LOS ANGELES,584,9998,Chain86
8042487,DR,4.073997,LOS ANGELES,574,9998,Chain25
8042526,DR,2.195,LOS ANGELES,976,1128,Chain26
8042539,DR,4.755997,LOS ANGELES,574,9998,Chain25
8042548,DR,4.877998,LOS ANGELES,638,9998,Chain72
8042557,DR,4.301998,LOS ANGELES,574,9998,Chain25
8042566,DR,3.610998,LOS ANGELES,574,9998,Chain25
8042577,DR,3.664,LOS ANGELES,584,1340,Chain86
8042693,DR,5.514,LOS ANGELES,574,1371,Chain83
8042719,DR,9.264,SAN DIEGO,779,9998,Chain86
8042722,DR,4.975998,SAN DIEGO,779,9998,Chain72
8042733,DR,4.047997,SAN DIEGO,638,9998,Chain72
8042747,DR,4.509998,SAN DIEGO,638,9998,Chain72
8042825,DR,3.714998,SAN DIEGO,779,9998,Chain72
8042848,DR,2.803999,SAN DIEGO,584,9998,Chain86
8042851,DR,5.056999,SAN DIEGO,574,9998,Chain25
8042891,DR,16.76399,SAN DIEGO,574,1361,Chain25
8042914,DR,3.733999,SAN DIEGO,574,9998,Chain25
8042931,DR,3.25,SAN DIEGO,779,1311,Chain72
8042970,DR,5.351997,SAN DIEGO,779,1437,Chain25
8042979,DR,5.214996,SAN DIEGO,632,1193,Chain86
8042990,DR,3.358,LOS ANGELES,779,9998,Chain25
8043070,DR,2.258999,LOS ANGELES,767,9998,Chain86
8043145,DR,3.936998,LOS ANGELES,779,9998,Chain72
8043204,DR,2.143,LOS ANGELES,584,1364,Chain86
8043221,DR,3.341999,LOS ANGELES,584,1367,Chain86
8043311,DR,18.37,LOS ANGELES,574,1324,Chain25
8043326,DR,6.049999,LOS ANGELES,584,1303,Chain86
8043395,DR,0.258,LOS ANGELES,592,1285,Chain77
8043443,DR,2.195,LOS ANGELES,976,1128,Chain26
8043804,DR,6.419998,LOS ANGELES,574,1361,Chain25
8044017,DR,13.28999,SAN FRANCISCO,584,9998,Chain136
8044041,DR,6.306999,SAN FRANCISCO,640,9998,Chain72
8044088,DR,4.822998,SAN FRANCISCO,771,9998,Chain72
8044127,DR,5.456997,SAN FRANCISCO,584,1216,Chain136
8044148,DR,8.925995,SAN FRANCISCO,584,9998,Chain136
8044342,DR,6.313999,SAN FRANCISCO,580,9998,Chain86
8044416,DR,3.471998,SAN FRANCISCO,976,9998,Chain72
8044424,DR,10.795,SAN FRANCISCO,638,9998,Chain72
8044436,DR,3.341999,SAN FRANCISCO,1051,1130,Chain86
8044494,DR,0.258,SAN FRANCISCO,1117,9998,Chain77
8044513,DR,14.464,SAN FRANCISCO,638,9998,Chain72
8044648,DR,5.957996,SAN FRANCISCO,628,9998,Chain86
8044696,DR,6.474998,SAN FRANCISCO,584,9998,Chain136
8044737,DR,5.693996,SACRAMENTO,638,9998,Chain72
8045001,DR,3.396999,SACRAMENTO,580,9998,Chain86
8045024,DR,4.913998,SACRAMENTO,580,9998,Chain86
8045104,DR,4.41,SACRAMENTO,773,1303,Chain86
8045147,DR,0.118,SACRAMENTO,592,1158,Chain80
8045548,DR,4.482998,"PORTLAND,OR",580,1211,Chain86
8045593,DR,2.632,"PORTLAND,OR",759,9998,Chain86
8045860,DR,3.341999,SEATTLE/TACOMA,580,1427,Chain86
8046081,DR,3.341999,SEATTLE/TACOMA,609,1124,Chain86
8046249,DR,2.544998,SEATTLE/TACOMA,1086,9998,Chain72
8046529,DR,3.341999,SPOKANE,609,1123,Chain86
8046664,DR,1.500999,HARTFORD,764,9998,Chain25
8046669,DR,2.016998,PITTSFIELD,572,1428,Chain25
8046737,DR,2.016998,NEW ENGLAND,829,1428,Chain25
8046758,DR,1.804,HARTFORD,829,9998,Chain25
8046796,DR,2.016998,NEW YORK,764,1219,Chain25
8046856,DR,2.016998,BUFFALO/ROCHESTER,764,1374,Chain25
8046892,DR,1.271999,"WASHINGTON, DC",829,9998,Chain25
8047003,DR,5.514,OMAHA,638,1206,Chain83
8047005,DR,0.118,BIRMINGHAM/MONTG.,592,1220,Chain80
8047057,DR,4.401997,"WASHINGTON, DC",625,9998,Chain25
8047109,DR,2.195,KANSAS CITY,737,1157,Chain88
8047210,DR,2.998999,ST. LOUIS,894,1207,Chain136
8047215,DR,2.998999,NEW ENGLAND,863,1205,Chain136
8047220,DR,2.998999,NEW YORK,969,1384,Chain136
8047261,DR,5.514,CHICAGO,886,9998,Chain83
8047340,DR,3.384998,BOSTON,829,9998,Chain25
8047403,DR,2.212999,NEW YORK,675,9998,Chain33
8047454,DR,2.195,RALEIGH/DURHAM,1162,1162,Chain88
8047472,DR,2.106998,"DALLAS, TX",908,9998,Chain25
8047502,DR,2.372,"PHOENIX, AZ",840,9998,Chain25
8047692,DR,1.066,DETROIT,991,1132,Chain99
8047741,DR,3.602999,GRAND RAPIDS,863,9998,Chain136
8047798,DR,2.950998,MILWAUKEE,863,9998,Chain136
8047861,DR,3.265999,NEW YORK,1003,9998,Chain136
